# readings.tsv — canonical merged readings (chars + phrases)
# format: <word>\t<pinyin1>[\t<pinyin2>...]
# sources:
#   - data/readings_unihan.tsv (single chars, Unicode License v3)
#   - data/phrases_composed.tsv (jieba MIT × Unihan readings)
#   - data/heteronyms_curated.tsv (canonical bias for 105 phrases)
# conflict resolution: heteronyms > composed > unihan (disjoint namespaces; no actual collision)
播种	bozhong
播种期	bozhongqi
播种机	bozhongji
播种法	bozhongfa
播种盘	bozhongpan
播种者	bozhongzhe
播种量	bozhongliang
播种面积	bozhongmianji
播穅眯目	bokangmimu
播糠眯目	bokangmimu
播讲	bojiang
播迁	boqian
播进	bojin
播送	bosong
播送到	bosongdao
播量	boliang
播音	boyin
播音剧	boyinju
播音员	boyinyuan
播音室	boyinshi
播音王	boyinwang
撮	cuo
撮到	cuodao
撮口呼	cuokouhu
撮合	cuohe
撮土	cuotu
撮土焚香	cuotufenxiang
撮子	cuozi
撮弄	cuonong
撮盐入水	cuoyanrushui
撮盐入火	cuoyanruhuo
撮科打哄	cuokedahong
撮科打閧	cuokedahong
撮箕	cuoji
撮药	cuoyao
撮要	cuoyao
撯	zhuo
撰	zhuan
撰书	zhuanshu
撰于	zhuanyu
撰写	zhuanxie
撰写论文	zhuanxielunwen
撰出来	zhuanchulai
撰序	zhuanxu
撰拟	zhuanni
撰文	zhuanwen
撰稿	zhuangao
撰稿人	zhuangaoren
撰稿员	zhuangaoyuan
撰著	zhuanzhu
撰述	zhuanshu
撱	wei
撲	pu
撳	qin
撴	dun
撵	nian
撵出	nianchu
撵出去	nianchuqu
撵出来	nianchulai
撵去	nianqu
撵开	niankai
撵走	nianzou
撵跑	nianpao
撶	hua
撷	xie
撷取	xiequ
撷拾	xieshi
撸	lu
撸子	luzi
撹	jiao
撺	cuan
撺弄	cuannong
撺掇	cuanduo
撺改	cuangai
撺高	cuangao
撻	ta
撼	han
撼人心魄	hanrenxinpo
撼动	handong
撼地摇天	handiyaotian
撼天动地	hantiandongdi
撼天震地	hantianzhendi
撼山拔树	hanshanbashu
撼摇	hanyao
撼树蚍蜉	hanshupifu
撽	qiao
撾	wo
撿	jian
擀	gan
擀杖	ganzhang
擀毡	ganzhan
擀面仗	ganmianzhang
擀面杖	ganmianzhang
擁	yong
擂	lei
擂主	leizhu
擂台	leitai
擂台赛	leitaisai
擂响	leixiang
擂天倒地	leitiandaodi
擂打	leida
擂棍	leigun
擂槌	leichui
擂琴	leiqin
擂肥	leifei
擂起	leiqi
擂钵	leibo
擂鼓	leigu
擂鼓台	leigutai
擂鼓墩	leigudun
擂鼓筛锣	leigushailuo
擂鼓鸣金	leigumingjin
擃	nang
擄	lu
擅	shan
擅于	shanyu
擅作主张	shanzuozhuzhang
擅作威福	shanzuoweifu
擅侯王	shanhouwang
擅入	shanru
擅场	shanchang
擅壑专丘	shanhezhuanqiu
擅定	shanding
擅改	shangai
擅断	shanduan
擅权	shanquan
擅用	shanyong
擅离	shanli
擅离职守	shanlizhishou
擅自	shanzi
擅自作主	shanzizuozhu
擅自决定	shanzijueding
擅自处理	shanzichuli
擅自改变	shanzigaibian
擅自行动	shanzihangdong	shanzixingdong
擅解人衣	shanjierenyi
擅长	shanchang
擅长于	shanchangyu	shanzhangyu
擅闯	shanchuang
擆	zhuo
擇	ze
擈	pu
擉	chuo
擊	ji
擋	dang
擌	se
操	cao
操之过切	caozhiguoqie
操之过急	caozhiguoji
操之过激	caozhiguoji
操之过蹙	caozhiguocu
操于卫	caoyuwei
操亚非	caoyafei
操亦笑	caoyixiao
操令众	caolingzhong
操令卜	caolingbo	caolingbu
操作	caozuo
操作前	caozuoqian
操作台	caozuotai
操作员	caozuoyuan
操作命令	caozuomingling
操作失误	caozuoshiwu
操作实务	caozuoshiwu
操作室	caozuoshi
操作对话	caozuoduihua
操作工	caozuogong
操作思维	caozuosiwei
操作性	caozuoxing
操作手	caozuoshou
操作手册	caozuoshouce
操作技能	caozuojineng
操作控制	caozuokongzhi
操作数	caozuoshu
操作方法	caozuofangfa
操作机	caozuoji
操作步骤	caozuobuzhou
操作法	caozuofa
操作测验	caozuoceyan
操作温度	caozuowendu
操作电脑	caozuodiannao
操作界面	caozuojiemian
操作码	caozuoma
操作程序	caozuochengxu
操作符	caozuofu
操作系统	caozuojitong	caozuoxitong
操作者	caozuozhe
操作能力	caozuonengli
操作规程	caozuoguicheng
操作证	caozuozheng
操作过程	caozuoguocheng
操作速度	caozuosudu
操作间	caozuojian
操作题	caozuoti
操修者	caoxiuzhe
操克丘	caokeqiu
操兵	caobing
操兵方	caobingfang
操典	caodian
操刀	caodao
操刀伤锦	caodaoshangjin
操刀制锦	caodaozhijin
操刀必割	caodaobige
操切	caoqie
操办	caoban
操劳	caolao
操劳过度	caolaoguodu
操厚赏	caohoushang
操召入	caozhaoru
操土功	caotugong
操在	caozai
操场	caochang
操场上	caochangshang
操大喜	caodaixi	caodaxi
操大怒	caodainu	caodanu
操奇计赢	caoqijiying
操奇逐赢	caoqizhuying
操守	caoshou
操弄	caonong
操引兵	caoyinbing
操引军	caoyinjun
操心	caoxin
操心思	caoxinsi
操心费	caoxinfei
操必胜	caobisheng
操戈	caoge
操戈入室	caogerushi
操戈同室	caogetongshi
操执其	caozhiqi
操持	caochi
操持家务	caochijiawu
操控	caokong
操控性	caokongxing
操揉磨治	caoroumozhi
操握	caowo
操握大权	caowodaiquan	caowodaquan
操教唤	caojiaohuan
操斧伐柯	caofufake
操枪	caoqiang
操桨	caojiang
操检合一	caojianheyi
操欲立	caoyuli
操江御	caojiangyu
操法	caofa
操演	caoyan
操然	caoran
操琴	caoqin
操盘	caopan
操盘手	caopanshou
操矛入室	caomaorushi
操知布	caozhibu
操神	caoshen
操科伊	caokeyi
操笑	caoxiao
操筹益	caochouyi
操素	caosu
操纵	caozong
操纵台	caozongtai
操纵员	caozongyuan
操纵器	caozongqi
操纵基因	caozongjiyin
操纵子	caozongzi
操纵性	caozongxing
操纵杆	caozonggan
操纵法	caozongfa
操纵箱	caozongxiang
操纵系	caozongji	caozongxi
操纵索	caozongsuo
操纵者	caozongzhe
操纵自如	caozongziru
操练	caolian
操练法	caolianfa
操翰成章	caohanchengzhang
操自勒	caozilei
操自引	caoziyin
操自领	caoziling
操舟运	caozhouyun
操舵	caoduo
操舵仪	caoduoyi
操舵手	caoduoshou
操船术	caochuanshu
操营务	caoyingwu
操蛋	caodan
操行	caoxing
操行成绩	caohangchengji	caoxingchengji
操观	caoguan
操觚染翰	caoguranhan
操贱业	caojianye
操赢致奇	caoyingzhiqi
操起	caoqi
操身行世	caoshenxingshi
操郑克	caozhengke
操闻	caowen
操领兵	caolingbing
擎	qing
擎天	qingtian
擎天之柱	qingtianzhizhu
擎天大楼	qingtiandailou	qingtiandalou
擎天架海	qingtianjiahai
擎天柱	qingtianzhu
擎开玉柱	qingkaiyuzhu
擎着	qingzhao	qingzhe	qingzhuo
擏	qing
擐	huan
擐甲执兵	huanjiazhibing
擐甲挥戈	huanjiahuige
擑	jie
擒	qin
擒住	qinzhu
擒奸擿伏	qinjiantifu
擒奸讨暴	qinjiantaobao
擒拿	qinna
擒拿格斗	qinnagedou
擒拿法	qinnafa
擒捉	qinzhuo
擒敌	qindi
擒服	qinfu
擒王	qinwang
擒纵机构	qinzongjigou
擒纵装置	qinzongzhuangzhi
擒获	qinhuo
擒贼	qinzei
擒贼先擒王	qinzeixianqinwang
擒贼擒王	qinzeiqinwang
擓	kuai
擔	dan
擕	xie
擖	ka
擗	pi
擗踊拊心	piyongfuxin
擘	bo
擘两分星	boliangfenxing
擘画	bohua
擘肌分理	bojifenli
擙	ao
據	ju
擛	ye
擜	e
擝	meng
擞	sou
擟	mi
擠	ji
擡	tai
擢	zhuo
擢为	zhuowei
擢升	zhuosheng
擢发莫数	zhuofamoshu
擢发难数	zhuofananshu
擢用	zhuoyong
擣	dao
擣衣	daoyi
擤	xing
擥	lan
擦	ca
擦上去	cashangqu
擦上来	cashanglai
擦下去	caxiaqu
擦下来	caxialai
擦不掉	cabudiao
擦乾	cagan	caqian
擦乾净	caganjing	caqianjing
擦亮	caliang
擦亮眼睛	caliangyanjing
擦伤	cashang
擦写	caxie
擦净	cajing
擦出	cachu
擦刮	cagua
擦剂	caji
擦去雾水	caquwushui
擦墙而过	caqiangerguo
擦子	cazi
擦屁股	capigu
擦布	cabu
擦干	cagan
擦手纸	cashouzhi
擦抹	cama	camo
擦抹着	camazhao	camazhe	camazhuo	camozhao	camozhe	camozhuo
擦拭	cashi
擦拭布	cashibu
擦拭法	cashifa
擦拭纸	cashizhi
擦拳抹掌	caquanmozhang
擦拳磨掌	caquanmozhang
擦掉	cadiao
擦掌	cazhang
擦掌磨拳	cazhangmoquan
擦擦	caca
擦擦看	cacakan
擦来	calai
擦来擦去	calaicaqu
擦枪	caqiang
擦汗	cahan
擦油	cayou
擦洗	caxi
擦澡	cazao
擦热	care
擦痕	cahen
擦皮	capi
擦皮鞋	capixie
擦眼抹泪	cayanmalei	cayanmolei
擦破	capo
擦碰	capeng
擦窗机	cachuangji
擦米	cami
擦粉	cafen
擦网	cawang
擦肩	cajian
擦肩而过	cajianerguo
擦背	cabei
擦脂抹粉	cazhimofen
擦药	cayao
擦起	caqi
擦起来	caqilai
擦身	cashen
擦身而过	cashenerguo
擦边	cabian
擦边撞击	cabianzhuangji
擦边球	cabianqiu
擦过去	caguoqu
擦过来	caguolai
擦除	cachu
擦鞋	caxie
擦鞋机	caxieji
擦鞋油	caxieyou
擦鞋童	caxietong
擦音	cayin
擦黑	cahei
擦黑儿	caheier	caheir
擧	ju
擨	ye
擩	ru
擪	ye
擫	ye
擬	ni
擭	wo
擮	jie
擯	bin
擰	ning
擱	ge
擲	zhi
擳	zhi
擴	kuo
擵	mo
擶	jian
擷	xie
擸	lie
擹	tan
擺	bai
擻	sou
擼	lu
擽	lve
擾	rao
擿	ti
擿伏发奸	tifufajian
擿伏发隐	tifufayin
擿埴索涂	zhaizhisuotu
擿埴索途	zhaizhisuotu
擿奸发伏	tijianfafu
擿植索涂	zhaizhisuotu
攀	pan
攀上	panshang
攀上去	panshangqu
攀上来	panshanglai
攀不上	panbushang
攀交	panjiao
攀亲	panqin
攀亲道故	panqindaogu
攀今吊古	panjindiaogu
攀今揽古	panjinlangu
攀住	panzhu
攀供	pangong
攀冰	panbing
攀到	pandao
攀升	pansheng
攀山	panshan
攀山会	panshanhui	panshankuai
攀岩	panyan
攀扯	panche
攀折	panzhe
攀援	panyuan
攀枝	panzhi
攀枝花	panzhihua
攀枝花市	panzhihuashi
攀枝花树	panzhihuashu
攀树	panshu
攀比	panbi
攀沿	panyan
攀炎附热	panyanfure
攀爬	panpa
攀登	pandeng
攀登上	pandengshang
攀登架	pandengjia
攀登者	pandengzhe
攀登高峰	pandenggaofeng
攀着	panzhao	panzhe	panzhuo
攀索	pansuo
攀缘	panyuan
攀缘植物	panyuanzhiwu
攀缘茎	panyuanjing
攀缘运动	panyuanyundong
攀花折柳	panhuazheliu
攀花问柳	panhuawenliu
攀藤揽葛	pantenglange
攀藤附葛	pantengfuge
攀蟾折桂	panchanshegui
攀西	panxi
攀谈	pantan
攀起	panqi
攀越	panyue
攀蹬	pandeng
攀车卧辙	panchewozhe
攀辕卧辙	panyuanwozhe
攀过	panguo
攀过去	panguoqu
攀过来	panguolai
攀钢	pangang
攀附	panfu
攀附力	panfuli
攀靠	pankao
攀靠在	pankaozai
攀高	pangao
攀高接贵	pangaojiegui
攀高枝	pangaozhi
攀高枝儿	pangaozhier
攀高结贵	pangaojiegui
攀鳞附翼	panlinfuyi
攀龙讬凤	panlongtuofeng
攀龙附凤	panlongfufeng
攀龙附骥	panlongfuji
攁	yang
攂	lei
攃	ca
攄	shu
攅	zan
攆	nian
攇	xian
攈	jun
攉	huo
攊	li
攋	la
攌	huan
攍	ying
攎	lu
攏	long
攐	qian
攑	qian
攒	zan
攒三聚五	cuansanjuwu
攒三集五	cuansanjiwu
攒动	cuandong
攒射	cuanshe
攒拢	zanlong
攒机	zanji
攒机商	zanjishang
攒盒	cuanhe
攒眉	cuanmei
攒眉苦脸	zanmeikulian
攒眉蹙额	cuanmeicue
攒着	zanzhao	zanzhe	zanzhuo
攒竹	zanzhu
攒聚	cuanju
攒钱	zanqian
攒钱罐	zanqianguan
攒锋聚镝	cuanfengjudi
攒集	cuanji
攒零合整	cuanlinghezheng
攒魔法	zanmofa
攓	qian
攔	lan
攕	xian
攖	ying
攗	mei
攘	rang
攘人之美	rangrenzhimei
攘土	rangtu
攘外	rangwai
攘外安内	rangwaiannei
攘外必先安内	rangwaibixianannei
攘夷	rangyi
攘夺	rangduo
攘往熙来	rangwangxilai
攘攘	rangrang
攘攘熙熙	rangrangxixi
攘权夺利	rangquanduoli
攘来熙往	ranglaixiwang
攘灾	rangzai
攘肌及骨	rangjijigu
攘臂	rangbi
攘臂一呼	rangbiyihu
攘臂而起	rangbeierqi	rangbierqi
攘袂	rangmei
攘袂引领	rangmeiyinling
攘除	rangchu
攙	chan
攚	weng
攛	cuan
攜	xie
攝	she
攞	luo
攞袖揎拳	luoxiuxuanquan
攟	jun
攠	mi
攡	chi
攢	zan
攣	luan
攤	tan
攥	zuan
攦	li
攧	dian
攧扑不破	dianpubupo
攨	wa
攩	dang
攪	jiao
攫	jue
攫为己有	jueweijiyou
攫住	juezhu
攫去	juequ
攫取	juequ
攫取财富	juequcaifu
攫夺	jueduo
攫戾执猛	juelizhimeng
攬	lan
攭	li
攮	nang
攮子	nangzi
支	zhi
支中甲	zhizhongjia
支义军	zhiyijun
支乐队	zhiledui	zhiyuedui
支书	zhishu
支付	zhifu
支付卡	zhifuka
支付向量	zhifuxiangliang
支付宝	zhifubao
支付方	zhifufang
支付款	zhifukuan
支付现金	zhifuxianjin
支会	zhihui
支使	zhishi
支修益	zhixiuyi
支公司	zhigongsi
支农	zhinong
支出	zhichu
支出费用	zhichufeiyong
支出额	zhichue
支分族解	zhifenzujie
支分节解	zhifenjiejie
支前	zhiqian
支前工作	zhiqiangongzuo
支助	zhizhu
支助周	zhizhuzhou
支努干	zhinugan
支化	zhihua
支化系数	zhihuajishu	zhihuaxishu
支原体	zhiyuanti
支取	zhiqu
支吾	zhiwu
支吾以对	zhiwuyidui
支吾其词	zhiwuqici
支吾其辞	zhiwuqici
支哈尔	zhihaer
支基利	zhijili
支墩	zhidun
支墩坝	zhidunba
支大军	zhidaijun	zhidajun
支奴干	zhinugan
支委	zhiwei
支委会	zhiweihui
支子	zhizi
支字	zhizi
支宗王	zhizongwang
支官军阻	zhiguanjunzu
支宿卫	zhisuwei	zhixiuwei
支小小	zhixiaoxiao
支局	zhiju
支属	zhishu
支工	zhigong
支左	zhizuo
支差	zhichai
支常年	zhichangnian
支干	zhigan
支床叠屋	zhichuangdiewu
支床迭屋	zhichuangdiewu
支库	zhiku
支应	zhiying
支店	zhidian
支座	zhizuo
支建桥	zhijianqiao
支开	zhikai
支息	zhixi
支手舞脚	zhishouwujiao
支托	zhituo
支托区	zhituoqu
支承	zhicheng
支承桥	zhichengqiao
支承梁	zhichengliang
支承臂	zhichengbei	zhichengbi
支承节	zhichengjie
支抗	zhikang
支护	zhihu
支护桩	zhihuzhuang
支招	zhizhao
支招儿	zhizhaoer
支拨	zhibo
支持	zhichi
支持不住	zhichibuzhu
支持力	zhichili
支持性	zhichixing
支持物	zhichiwu
支持率	zhichilv	zhichishuai
支持系统	zhichijitong	zhichixitong
支持者	zhichizhe
支持软件	zhichiruanjian
支援	zhiyuan
支援前线	zhiyuanqianxian
支援灾区	zhiyuanzaiqu
支撑	zhicheng
支撑不了	zhichengbule	zhichengbuliao
支撑位	zhichengwei
支撑住	zhichengzhu
支撑体系	zhichengtiji	zhichengtixi
支撑剂	zhichengji
支撑力	zhichengli
支撑危局	zhichengweiju
支撑杆	zhichenggan
支撑架	zhichengjia
支撑点	zhichengdian
支撑物	zhichengwu
支撑网	zhichengwang
支支吾吾	zhizhiwuwu
支教	zhijiao
支教团	zhijiaotuan
支数	zhishu
支斗渠	zhidouqu
支斯坦	zhisitan
支新军	zhixinjun
支明	zhiming
支曲儿	zhiquer	zhiqur
支杆	zhigan
支条	zhitiao
支松烛	zhisongzhu
支林飞	zhilinfei
支枢	zhishu
支枪	zhiqiang
支架	zhijia
支架幕	zhijiamu
支柱	zhizhu
支柱产业	zhizhuchanye
支柱性	zhizhuxing
支柱蓼	zhizhuliao
支柱行业	zhizhuhangye	zhizhuxingye
支棱	zhileng
支楞楞	zhilengleng
支槽	zhicao
支款	zhikuan
支正	zhizheng
支气管	zhiqiguan
支气管炎	zhiqiguanyan
支气管镜	zhiqiguanjing
支沟	zhigou
支派	zhipai
支流	zhiliu
支渠	zhiqu
支炉	zhilu
支点	zhidian
支点线	zhidianxian
支点网	zhidianwang
支独秀	zhiduxiu
支用	zhiyong
支着	zhizhao
支着儿	zhizhaoer
支神兵	zhishenbing
支票	zhipiao
支票作废	zhipiaozuofei
支票帐户	zhipiaozhanghu
支票本	zhipiaoben
支票簿	zhipiaobu
支票薄	zhipiaobao	zhipiaobo
支离	zhili
支离破碎	zhiliposui
支策据梧	zhicejuwu
支箭	zhijian
支系	zhiji	zhixi
支索	zhisuo
支索帆	zhisuofan
支纷节解	zhifenjiejie
支线	zhixian
支绌	zhichu
支给	zhigei	zhiji
支胜捷	zhishengjie
支脉	zhimai
支腿	zhitui
支苏利	zhisuli
支行	zhihang	zhixing
支解	zhijie
支词	zhici
支走	zhizou
支路	zhilu
支边	zhibian
支遁	zhidun
支那	zhina
支那人	zhinaren
支部	zhibu
支部书记	zhibushuji
支部委员	zhibuweiyuan
支配	zhipei
支配力	zhipeili
支配态射	zhipeitaishe
支配权	zhipeiquan
支配欲	zhipeiyu
支配者	zhipeizhe
支金钗	zhijinchai
支链	zhilian
支链反应	zhilianfanying
支长箭	zhichangjian	zhizhangjian
支队	zhidui
支队党委	zhiduidangwei
支队长	zhiduichang	zhiduizhang
支陈敏	zhichenmin
支领	zhiling
攰	gui
攱	gui
攲	qi
攳	xun
攴	pu
攵	pu
收	shou
收上去	shoushangqu
收上来	shoushanglai
收下	shouxia
收下去	shouxiaqu
收下来	shouxialai
收不到	shoubudao
收之桑榆	shouzhisangyu
收买	shoumai
收买人心	shoumairenxin
收人	shouren
收付	shoufu
收付款员	shoufukuanyuan
收件	shoujian
收件人	shoujianren
收件箱	shoujianxiang
收伏	shoufu
收住	shouzhu
收信	shouxin
收信人	shouxinren
收信机	shouxinji
收债	shouzhai
收假	shoujia
收健	shoujian
收储	shouchu
收兑	shoudui
收入	shouru
收入丰厚	shourufenghou
收入支出	shouruzhichu
收入水平	shourushuiping
收入者	shouruzhe
收入额	shourue
收兵	shoubing
收养	shouyang
收养人	shouyangren
收养法	shouyangfa
收出	shouchu
收出去	shouchuqu
收刀检卦	shoudaojiangua
收到	shoudao
收割	shouge
收割下来	shougexialai
收割期	shougeqi
收割机	shougeji
收割稻米	shougedaomi
收去	shouqu
收发	shoufa
收发人	shoufaren
收发信机	shoufaxinji
收发员	shoufayuan
收发器	shoufaqi
收发室	shoufashi
收发报	shoufabao
收发报机	shoufabaoji
收发机	shoufaji
收发站	shoufazhan
收取	shouqu
收受	shoushou
收受贿赂	shoushouhuilu
收口	shoukou
收听	shouting
收听到	shoutingdao
收听广播	shoutingguangbo
收听率	shoutinglv	shoutingshuai
收听者	shoutingzhe
收启	shouqi
收回	shouhui
收回成命	shouhuichengming
收因种果	shouyinzhongguo
收因结果	shouyinjieguo
收园结果	shouyuanjieguo
收在	shouzai
收场	shouchang
收埋	shoumai	shouman
收声	shousheng
收复	shoufu
收复失土	shoufushitu
收复失地	shoufushide	shoufushidi
收复河山	shoufuheshan
收好	shouhao
收妥	shoutuo
收字	shouzi
收存	shoucun
收存着	shoucunzhao	shoucunzhe	shoucunzhuo
收完	shouwan
收官	shouguan
收官战	shouguanzhan
收审	shoushen
收容	shourong
收容审查	shourongshencha
收容所	shourongsuo
收容港	shouronggang
收容遣送	shourongqiansong
收寄	shouji
收尘	shouchen
收尸	shoushi
收尾	shouwei
收山	shoushan
收山之作	shoushanzhizuo
收工	shougong
收市	shoushi
收市价	shoushijia
收市报	shoushibao
收帆	shoufan
收帐	shouzhang
收弓	shougong
收归	shougui
收归国有	shouguiguoyou
收录	shoulu
收录于	shouluyu
收录放	shoulufang
收录机	shouluji
收录音机	shouluyinji
收徒	shoutu
收得	shoude	shoudei
收心	shouxin
收心操	shouxincao
收悉	shouxi
收惊	shoujing
收成	shoucheng
收成弃败	shouchengqibai
收执	shouzhi
收报	shoubao
收报人	shoubaoren
收报机	shoubaoji
收报费	shoubaofei
收押	shouya
收押禁见	shouyajinjian	shouyajinxian
收拍	shoupai
收招	shouzhao
收拢	shoulong
收拾	shoushi
收拾乾净	shoushiganjing	shoushiqianjing
收拾残局	shoushicanju
收据	shouju
收据簿	shoujubu
收授	shoushou
收掉	shoudiao
收揽	shoulan
收摊	shoutan
收摊儿	shoutaner
收摊子	shoutanzi
收播	shoubo
收播站	shoubozhan
收操	shoucao
收支	shouzhi
收支处	shouzhichu
收支平衡	shouzhipingheng
收支相抵	shouzhixiangdi
收支簿	shouzhibu
收收	shoushou
收放	shoufang
收放机	shoufangji
收放自如	shoufangziru
收效	shouxiao
收效甚微	shouxiaoshenwei
收效良好	shouxiaolianghao
收敛	shoulian
收敛剂	shoulianji
收敛压力	shoulianyali
收敛性	shoulianxing
收文	shouwen
收文簿	shouwenbu
收方	shoufang
收旗卷伞	shouqijuansan
收有	shouyou
收服	shoufu
收权	shouquan
收杆	shougan
收束	shoushu
收条	shoutiao
收来	shoulai
收来收去	shoulaishouqu
收棉	shoumian
收款	shoukuan
收款人	shoukuanren
收款单	shoukuandan
收款台	shoukuantai
收款员	shoukuanyuan
收款机	shoukuanji
收歛	shouhan
收歛性	shouhanxing
收殓	shoulian
收毿	shousan
收汇	shouhui
收油	shouyou
收治	shouzhi
收治病人	shouzhibingren
收活	shouhuo
收清	shouqing
收点	shoudian
收率	shoulv
收生	shousheng
收生婆	shoushengpo
收用	shouyong
收留	shouliu
收留所	shouliusuo
收益	shouyi
收益值	shouyizhi
收益分配	shouyifenpei
收益权	shouyiquan
收益率	shouyilv	shouyishuai
收益税	shouyishui
收益金	shouyijin
收监	shoujian
收盘	shoupan
收盘价	shoupanjia
收盘价格	shoupanjiage
收盘报	shoupanbao
收盘汇率	shoupanhuilv	shoupanhuishuai
收看	shoukan
收看者	shoukanzhe
收破烂	shoupolan
收礼	shouli
收票	shoupiao
收票员	shoupiaoyuan
收离纠散	shoulijiusan
收离聚散	shoulijusan
收秋	shouqiu
收租	shouzu
收税	shoushui
收税人	shoushuiren
收税员	shoushuiyuan
收税官	shoushuiguan
收稿	shougao
收稿人	shougaoren
收笔	shoubi
收管	shouguan
收管人	shouguanren
收紧	shoujin
收纳	shouna
收纳盒	shounahe
收纳袋	shounadai
收线	shouxian
收给	shougei	shouji
收编	shoubian
收编在	shoubianzai
收缘结果	shouyuanjieguo
收缩	shousuo
收缩到	shousuodao
收缩压	shousuoya
收缩变换	shousuobianhuan
收缩期	shousuoqi
收缩机	shousuoji
收缩水	shousuoshui
收缩率	shousuolv	shousuoshuai
收缩膜	shousuomo
收缩自如	shousuoziru
收缩起来	shousuoqilai
收缰	shoujiang
收缴	shoujiao
收网	shouwang
收罗	shouluo
收罗人才	shouluorencai
收脚	shoujiao
收腹	shoufu
收自	shouzi
收获	shouhuo
收获期	shouhuoqi
收获机	shouhuoji
收获量	shouhuoliang
收藏	shoucang
收藏品	shoucangpin
收藏夹	shoucangjia
收藏家	shoucangjia
收藏版	shoucangban
收藏界	shoucangjie
收藏网	shoucangwang
收藏者	shoucangzhe
收藏该	shoucanggai
收藏迷	shoucangmi
收藏馆	shoucangguan
收蚁	shouyi
收视	shoushi
收视反听	shoushifanting
收视率	shoushilv	shoushishuai
收视费	shoushifei
收订	shouding
收讫	shouqi
收词	shouci
收词量	shouciliang
收话器	shouhuaqi
收话机	shouhuaji
收账	shouzhang
收货	shouhuo
收货人	shouhuoren
收购	shougou
收购人	shougouren
收购价	shougoujia
收购价格	shougoujiage
收购员	shougouyuan
收购方	shougoufang
收购案	shougouan
收购点	shougoudian
收购站	shougouzhan
收购者	shougouzhe
收购计划	shougoujihua
收购赃物	shougouzangwu
收购部	shougoubu
收购量	shougouliang
收购额	shougoue
收贮	shouzhu
收费	shoufei
收费公路	shoufeigonglu
收费制	shoufeizhi
收费口	shoufeikou
收费员	shoufeiyuan
收费处	shoufeichu
收费机	shoufeiji
收费权	shoufeiquan
收费站	shoufeizhan
收费量	shoufeiliang
收贿	shouhui
收走	shouzou
收起	shouqi
收足	shouzu
收车	shouche
收转	shouzhuan
收载	shouzai
收过	shouguo
收过去	shouguoqu
收过来	shouguolai
收运	shouyun
收进	shoujin
收进去	shoujinqu
收进来	shoujinlai
收针	shouzhen
收钓	shoudiao
收钱	shouqian
收银	shouyin
收银台	shouyintai
收银员	shouyinyuan
收银机	shouyinji
收银纸	shouyinzhi
收错	shoucuo
收锣罢鼓	shouluobagu
收镜	shoujing
收镰	shoulian
收阅	shouyue
收队	shoudui
收集	shouji
收集器	shoujiqi
收集家	shoujijia
收集整理	shoujizhengli
收集箱	shoujixiang
收集者	shoujizhe
收集量	shoujiliang
收音	shouyin
收音机	shouyinji
收风	shoufeng
收麦	shoumai
收齐	shouqi
攷	kao
攸	you
攸关	youguan
攸县	youxian
攸戚相关	youqixiangguan
攸攸之口	youyouzhikou
攸然	youran
改	gai
改一改	gaiyigai
改上	gaishang
改下	gaixia
改不了	gaibule	gaibuliao
改业	gaiye
改为	gaiwei
改乘	gaicheng
改书	gaishu
改了又改	gaileyougai	gailiaoyougai
改争	gaizheng
改于	gaiyu
改些	gaixie
改产	gaichan
改以	gaiyi
改任	gairen
改住	gaizhu
改作	gaizuo
改使	gaishi
改俗迁风	gaisuqianfeng
改修	gaixiu
改做	gaizuo
改元	gaiyuan
改写	gaixie
改写本	gaixieben
改写记录	gaixiejilu
改出	gaichu
改刊	gaikan
改则县	gaizexian
改删	gaishan
改判	gaipan
改到	gaidao
改制	gaizhi
改办	gaiban
改加	gaijia
改动	gaidong
改区	gaiqu
改印	gaiyin
改厕	gaice
改去	gaiqu
改取	gaiqu
改变	gaibian
改变传统	gaibianchuantong	gaibianzhuantong
改变命运	gaibianmingyun
改变方向	gaibianfangxiang
改变方式	gaibianfangshi
改变方法	gaibianfangfa
改变现状	gaibianxianzhuang
改变程序	gaibianchengxu
改变面貌	gaibianmianmao
改口	gaikou
改口沓舌	gaikoutashe
改口说	gaikoushuo
改号	gaihao
改名	gaiming
改名字	gaimingzi
改名换姓	gaiminghuanxing
改名易姓	gaimingyixing
改向	gaixiang
改售	gaishou
改唱	gaichang
改唸	gainian
改善	gaishan
改善服务	gaishanfuwu
改善法	gaishanfa
改善生活	gaishanshenghuo
改善目前	gaishanmuqian
改嘴	gaizui
改回	gaihui
改回去	gaihuiqu
改回来	gaihuilai
改图	gaitu
改土	gaitu
改在	gaizai
改地	gaide	gaidi
改场	gaichang
改型	gaixing
改填	gaitian
改大	gaida	gaidai
改天	gaitian
改天再来	gaitianzailai
改天换地	gaitianhuandi
改头换尾	gaitouhuanwei
改头换面	gaitouhuanmian
改好	gaihao
改好率	gaihaolv	gaihaoshuai
改姓	gaixing
改姓易代	gaixingyidai
改姓更名	gaixinggengming
改娶	gaiqu
改嫁	gaijia
改学	gaixue
改守	gaishou
改定	gaiding
改宪	gaixian
改容换貌	gaironghuanmao
改容易貌	gairongyimao
改寄	gaiji
改对	gaidui
改小	gaixiao
改属	gaishu
改山治水	gaishanzhishui
改岁	gaisui
改帐	gaizhang
改帮	gaibang
改建	gaijian
改建工程	gaijiangongcheng
